STATEFP,GEOID,NAME,NAMELSAD,FIPS,RADII,STORMID,BASIN,STORMNUM,ADVNUM,STARTDTG,ENDDTG
45,45053,Jasper,Jasper County,45053,34.0,AL062018,al,6.0,000,2018083006,2018091812
45,45079,Richland,Richland County,45079,34.0,AL062018,al,6.0,000,2018083006,2018091812
37,37041,Chowan,Chowan County,37041,34.0,AL062018,al,6.0,000,2018083006,2018091812
37,37117,Martin,Martin County,37117,34.0,AL062018,al,6.0,000,2018083006,2018091812
37,37127,Nash,Nash County,37127,34.0,AL062018,al,6.0,000,2018083006,2018091812
45,45017,Calhoun,Calhoun County,45017,34.0,AL062018,al,6.0,000,2018083006,2018091812
45,45011,Barnwell,Barnwell County,45011,34.0,AL062018,al,6.0,000,2018083006,2018091812
37,37055,Dare,Dare County,37055,34.0,AL062018,al,6.0,000,2018083006,2018091812
45,45025,Chesterfield,Chesterfield County,45025,34.0,AL062018,al,6.0,000,2018083006,2018091812
37,37155,Robeson,Robeson County,37155,50.0,AL062018,al,6.0,000,2018083006,2018091812
45,45089,Williamsburg,Williamsburg County,45089,50.0,AL062018,al,6.0,000,2018083006,2018091812
37,37013,Beaufort,Beaufort County,37013,50.0,AL062018,al,6.0,000,2018083006,2018091812
37,37051,Cumberland,Cumberland County,37051,50.0,AL062018,al,6.0,000,2018083006,2018091812
45,45015,Berkeley,Berkeley County,45015,50.0,AL062018,al,6.0,000,2018083006,2018091812
37,37031,Carteret,Carteret County,37031,50.0,AL062018,al,6.0,000,2018083006,2018091812
37,37163,Sampson,Sampson County,37163,50.0,AL062018,al,6.0,000,2018083006,2018091812
37,37137,Pamlico,Pamlico County,37137,50.0,AL062018,al,6.0,000,2018083006,2018091812
37,37107,Lenoir,Lenoir County,37107,50.0,AL062018,al,6.0,000,2018083006,2018091812
37,37049,Craven,Craven County,37049,50.0,AL062018,al,6.0,000,2018083006,2018091812
45,45041,Florence,Florence County,45041,50.0,AL062018,al,6.0,000,2018083006,2018091812
37,37061,Duplin,Duplin County,37061,50.0,AL062018,al,6.0,000,2018083006,2018091812
37,37017,Bladen,Bladen County,37017,50.0,AL062018,al,6.0,000,2018083006,2018091812
37,37095,Hyde,Hyde County,37095,50.0,AL062018,al,6.0,000,2018083006,2018091812
45,45067,Marion,Marion County,45067,50.0,AL062018,al,6.0,000,2018083006,2018091812
45,45019,Charleston,Charleston County,45019,50.0,AL062018,al,6.0,000,2018083006,2018091812
37,37079,Greene,Greene County,37079,50.0,AL062018,al,6.0,000,2018083006,2018091812
37,37147,Pitt,Pitt County,37147,50.0,AL062018,al,6.0,000,2018083006,2018091812
37,37141,Pender,Pender County,37141,50.0,AL062018,al,6.0,000,2018083006,2018091812
45,45051,Horry,Horry County,45051,50.0,AL062018,al,6.0,000,2018083006,2018091812
37,37191,Wayne,Wayne County,37191,50.0,AL062018,al,6.0,000,2018083006,2018091812
45,45027,Clarendon,Clarendon County,45027,50.0,AL062018,al,6.0,000,2018083006,2018091812
45,45033,Dillon,Dillon County,45033,50.0,AL062018,al,6.0,000,2018083006,2018091812
37,37103,Jones,Jones County,37103,50.0,AL062018,al,6.0,000,2018083006,2018091812
45,45043,Georgetown,Georgetown County,45043,50.0,AL062018,al,6.0,000,2018083006,2018091812
37,37055,Dare,Dare County,37055,50.0,AL062018,al,6.0,000,2018083006,2018091812
37,37047,Columbus,Columbus County,37047,50.0,AL062018,al,6.0,000,2018083006,2018091812
37,37013,Beaufort,Beaufort County,37013,64.0,AL062018,al,6.0,000,2018083006,2018091812
37,37031,Carteret,Carteret County,37031,64.0,AL062018,al,6.0,000,2018083006,2018091812
37,37137,Pamlico,Pamlico County,37137,64.0,AL062018,al,6.0,000,2018083006,2018091812
37,37107,Lenoir,Lenoir County,37107,64.0,AL062018,al,6.0,000,2018083006,2018091812
37,37049,Craven,Craven County,37049,64.0,AL062018,al,6.0,000,2018083006,2018091812
37,37061,Duplin,Duplin County,37061,64.0,AL062018,al,6.0,000,2018083006,2018091812
37,37017,Bladen,Bladen County,37017,64.0,AL062018,al,6.0,000,2018083006,2018091812
37,37095,Hyde,Hyde County,37095,64.0,AL062018,al,6.0,000,2018083006,2018091812
37,37129,New Hanover,New Hanover County,37129,64.0,AL062018,al,6.0,000,2018083006,2018091812
37,37141,Pender,Pender County,37141,64.0,AL062018,al,6.0,000,2018083006,2018091812
37,37133,Onslow,Onslow County,37133,64.0,AL062018,al,6.0,000,2018083006,2018091812
45,45051,Horry,Horry County,45051,64.0,AL062018,al,6.0,000,2018083006,2018091812
37,37103,Jones,Jones County,37103,64.0,AL062018,al,6.0,000,2018083006,2018091812
37,37019,Brunswick,Brunswick County,37019,64.0,AL062018,al,6.0,000,2018083006,2018091812
37,37047,Columbus,Columbus County,37047,64.0,AL062018,al,6.0,000,2018083006,2018091812
