STATEFP,GEOID,NAME,NAMELSAD,FIPS,RADII,STORMID,BASIN,STORMNUM,ADVNUM,STARTDTG,ENDDTG
22,22073,Ouachita,Ouachita Parish,22073,34.0,AL132020,al,13.0,000,2020082000,2020082906
22,22095,St. John the Baptist,St. John the Baptist Parish,22095,34.0,AL132020,al,13.0,000,2020082000,2020082906
28,28157,Wilkinson,Wilkinson County,28157,34.0,AL132020,al,13.0,000,2020082000,2020082906
72,72025,Caguas,Caguas Municipio,72025,34.0,AL132020,al,13.0,000,2020082000,2020082906
72,72027,Camuy,Camuy Municipio,72027,34.0,AL132020,al,13.0,000,2020082000,2020082906
72,72119,Río Grande,Río Grande Municipio,72119,34.0,AL132020,al,13.0,000,2020082000,2020082906
22,22125,West Feliciana,West Feliciana Parish,22125,34.0,AL132020,al,13.0,000,2020082000,2020082906
72,72075,Juana Díaz,Juana Díaz Municipio,72075,34.0,AL132020,al,13.0,000,2020082000,2020082906
05,05073,Lafayette,Lafayette County,5073,34.0,AL132020,al,13.0,000,2020082000,2020082906
22,22101,St. Mary,St. Mary Parish,22101,34.0,AL132020,al,13.0,000,2020082000,2020082906
72,72045,Comerío,Comerío Municipio,72045,34.0,AL132020,al,13.0,000,2020082000,2020082906
22,22057,Lafourche,Lafourche Parish,22057,34.0,AL132020,al,13.0,000,2020082000,2020082906
72,72007,Aguas Buenas,Aguas Buenas Municipio,72007,34.0,AL132020,al,13.0,000,2020082000,2020082906
72,72033,Cataño,Cataño Municipio,72033,34.0,AL132020,al,13.0,000,2020082000,2020082906
05,05125,Saline,Saline County,5125,34.0,AL132020,al,13.0,000,2020082000,2020082906
28,28063,Jefferson,Jefferson County,28063,34.0,AL132020,al,13.0,000,2020082000,2020082906
72,72101,Morovis,Morovis Municipio,72101,34.0,AL132020,al,13.0,000,2020082000,2020082906
22,22123,West Carroll,West Carroll Parish,22123,34.0,AL132020,al,13.0,000,2020082000,2020082906
28,28001,Adams,Adams County,28001,34.0,AL132020,al,13.0,000,2020082000,2020082906
72,72083,Las Marías,Las Marías Municipio,72083,34.0,AL132020,al,13.0,000,2020082000,2020082906
22,22029,Concordia,Concordia Parish,22029,34.0,AL132020,al,13.0,000,2020082000,2020082906
22,22063,Livingston,Livingston Parish,22063,34.0,AL132020,al,13.0,000,2020082000,2020082906
22,22121,West Baton Rouge,West Baton Rouge Parish,22121,34.0,AL132020,al,13.0,000,2020082000,2020082906
05,05017,Chicot,Chicot County,5017,34.0,AL132020,al,13.0,000,2020082000,2020082906
72,72059,Guayanilla,Guayanilla Municipio,72059,34.0,AL132020,al,13.0,000,2020082000,2020082906
72,72131,San Sebastián,San Sebastián Municipio,72131,34.0,AL132020,al,13.0,000,2020082000,2020082906
05,05115,Pope,Pope County,5115,34.0,AL132020,al,13.0,000,2020082000,2020082906
05,05117,Prairie,Prairie County,5117,34.0,AL132020,al,13.0,000,2020082000,2020082906
05,05011,Bradley,Bradley County,5011,34.0,AL132020,al,13.0,000,2020082000,2020082906
22,22065,Madison,Madison Parish,22065,34.0,AL132020,al,13.0,000,2020082000,2020082906
05,05043,Drew,Drew County,5043,34.0,AL132020,al,13.0,000,2020082000,2020082906
05,05139,Union,Union County,5139,34.0,AL132020,al,13.0,000,2020082000,2020082906
72,72089,Luquillo,Luquillo Municipio,72089,34.0,AL132020,al,13.0,000,2020082000,2020082906
22,22005,Ascension,Ascension Parish,22005,34.0,AL132020,al,13.0,000,2020082000,2020082906
22,22001,Acadia,Acadia Parish,22001,34.0,AL132020,al,13.0,000,2020082000,2020082906
22,22089,St. Charles,St. Charles Parish,22089,34.0,AL132020,al,13.0,000,2020082000,2020082906
48,48351,Newton,Newton County,48351,34.0,AL132020,al,13.0,000,2020082000,2020082906
48,48365,Panola,Panola County,48365,34.0,AL132020,al,13.0,000,2020082000,2020082906
22,22041,Franklin,Franklin Parish,22041,34.0,AL132020,al,13.0,000,2020082000,2020082906
22,22019,Calcasieu,Calcasieu Parish,22019,64.0,AL132020,al,13.0,000,2020082000,2020082906
48,48361,Orange,Orange County,48361,64.0,AL132020,al,13.0,000,2020082000,2020082906
