STATEFP,GEOID,NAME,NAMELSAD,FIPS,RADII,STORMID,BASIN,STORMNUM,ADVNUM,STARTDTG,ENDDTG
48,48473,Waller,Waller County,48473,64.0,AL022024,al,2.0,000,2024062812,2024071112
48,48471,Walker,Walker County,48471,64.0,AL022024,al,2.0,000,2024062812,2024071112
48,48201,Harris,Harris County,48201,64.0,AL022024,al,2.0,000,2024062812,2024071112
48,48039,Brazoria,Brazoria County,48039,64.0,AL022024,al,2.0,000,2024062812,2024071112
48,48321,Matagorda,Matagorda County,48321,64.0,AL022024,al,2.0,000,2024062812,2024071112
48,48339,Montgomery,Montgomery County,48339,64.0,AL022024,al,2.0,000,2024062812,2024071112
48,48401,Rusk,Rusk County,48401,50.0,AL022024,al,2.0,000,2024062812,2024071112
48,48347,Nacogdoches,Nacogdoches County,48347,50.0,AL022024,al,2.0,000,2024062812,2024071112
48,48073,Cherokee,Cherokee County,48073,50.0,AL022024,al,2.0,000,2024062812,2024071112
48,48401,Rusk,Rusk County,48401,50.0,AL022024,al,2.0,000,2024062812,2024071112
48,48347,Nacogdoches,Nacogdoches County,48347,50.0,AL022024,al,2.0,000,2024062812,2024071112
48,48073,Cherokee,Cherokee County,48073,50.0,AL022024,al,2.0,000,2024062812,2024071112
