STATEFP,GEOID,NAME,NAMELSAD,FIPS,RADII,STORMID,BASIN,STORMNUM,ADVNUM,STARTDTG,ENDDTG
24,24005,Baltimore,Baltimore County,24005,34.0,AL092020,al,9.0,000,2020072812,2020080506
09,09011,New London,New London County,9011,34.0,AL092020,al,9.0,000,2020072812,2020080506
51,51760,Richmond,Richmond city,51760,34.0,AL092020,al,9.0,000,2020072812,2020080506
51,51145,Powhatan,Powhatan County,51145,34.0,AL092020,al,9.0,000,2020072812,2020080506
37,37031,Carteret,Carteret County,37031,34.0,AL092020,al,9.0,000,2020072812,2020080506
37,37139,Pasquotank,Pasquotank County,37139,34.0,AL092020,al,9.0,000,2020072812,2020080506
51,51075,Goochland,Goochland County,51075,34.0,AL092020,al,9.0,000,2020072812,2020080506
33,33019,Sullivan,Sullivan County,33019,34.0,AL092020,al,9.0,000,2020072812,2020080506
36,36039,Greene,Greene County,36039,34.0,AL092020,al,9.0,000,2020072812,2020080506
33,33005,Cheshire,Cheshire County,33005,34.0,AL092020,al,9.0,000,2020072812,2020080506
51,51101,King William,King William County,51101,34.0,AL092020,al,9.0,000,2020072812,2020080506
36,36113,Warren,Warren County,36113,34.0,AL092020,al,9.0,000,2020072812,2020080506
24,24009,Calvert,Calvert County,24009,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72003,Aguada,Aguada Municipio,72003,34.0,AL092020,al,9.0,000,2020072812,2020080506
37,37083,Halifax,Halifax County,37083,34.0,AL092020,al,9.0,000,2020072812,2020080506
50,50009,Essex,Essex County,50009,34.0,AL092020,al,9.0,000,2020072812,2020080506
51,51111,Lunenburg,Lunenburg County,51111,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72043,Coamo,Coamo Municipio,72043,34.0,AL092020,al,9.0,000,2020072812,2020080506
50,50021,Rutland,Rutland County,50021,34.0,AL092020,al,9.0,000,2020072812,2020080506
33,33007,Coos,Coos County,33007,34.0,AL092020,al,9.0,000,2020072812,2020080506
37,37163,Sampson,Sampson County,37163,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72019,Barranquitas,Barranquitas Municipio,72019,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72081,Lares,Lares Municipio,72081,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72153,Yauco,Yauco Municipio,72153,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72001,Adjuntas,Adjuntas Municipio,72001,34.0,AL092020,al,9.0,000,2020072812,2020080506
25,25013,Hampden,Hampden County,25013,34.0,AL092020,al,9.0,000,2020072812,2020080506
42,42011,Berks,Berks County,42011,34.0,AL092020,al,9.0,000,2020072812,2020080506
36,36059,Nassau,Nassau County,36059,34.0,AL092020,al,9.0,000,2020072812,2020080506
24,24003,Anne Arundel,Anne Arundel County,24003,34.0,AL092020,al,9.0,000,2020072812,2020080506
25,25003,Berkshire,Berkshire County,25003,34.0,AL092020,al,9.0,000,2020072812,2020080506
25,25005,Bristol,Bristol County,25005,34.0,AL092020,al,9.0,000,2020072812,2020080506
42,42107,Schuylkill,Schuylkill County,42107,34.0,AL092020,al,9.0,000,2020072812,2020080506
36,36115,Washington,Washington County,36115,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72093,Maricao,Maricao Municipio,72093,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72005,Aguadilla,Aguadilla Municipio,72005,34.0,AL092020,al,9.0,000,2020072812,2020080506
51,51087,Henrico,Henrico County,51087,34.0,AL092020,al,9.0,000,2020072812,2020080506
09,09009,New Haven,New Haven County,9009,34.0,AL092020,al,9.0,000,2020072812,2020080506
37,37185,Warren,Warren County,37185,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72009,Aibonito,Aibonito Municipio,72009,34.0,AL092020,al,9.0,000,2020072812,2020080506
45,45013,Beaufort,Beaufort County,45013,34.0,AL092020,al,9.0,000,2020072812,2020080506
