fips_code,county,state,sum,run_start_time,FIPS,total22_customers
12001,Alachua,Florida,14,2023-08-28 00:00:00,12001.0,218548.0
12009,Brevard,Florida,24,2023-08-28 00:00:00,12009.0,338129.0
12011,Broward,Florida,56,2023-08-28 00:00:00,12011.0,1298256.0
12021,Collier,Florida,22,2023-08-28 00:00:00,12021.0,288895.0
12023,Columbia,Florida,1,2023-08-28 00:00:00,12023.0,38562.0
12033,Escambia,Florida,44,2023-08-28 00:00:00,12033.0,180891.0
12037,Franklin,Florida,1,2023-08-28 00:00:00,12037.0,4460.0
12053,Hernando,Florida,1,2023-08-28 00:00:00,12053.0,108453.0
12057,Hillsborough,Florida,56,2023-08-28 00:00:00,12057.0,998906.0
12069,Lake,Florida,1,2023-08-28 00:00:00,12069.0,199372.0
12071,Lee,Florida,418,2023-08-28 00:00:00,12071.0,628635.0
12077,Liberty,Florida,2,2023-08-28 00:00:00,12077.0,4459.0
12083,Marion,Florida,1,2023-08-28 00:00:00,12083.0,217647.0
12085,Martin,Florida,37,2023-08-28 00:00:00,12085.0,111120.0
12086,Miami-Dade,Florida,132,2023-08-28 00:00:00,12086.0,951391.0
12095,Orange,Florida,1011,2023-08-28 00:00:00,12095.0,402618.0
12099,Palm Beach,Florida,94,2023-08-28 00:00:00,12099.0,539728.0
12103,Pinellas,Florida,44,2023-08-28 00:00:00,12103.0,361147.0
12105,Polk,Florida,305,2023-08-28 00:00:00,12105.0,313954.0
12113,Santa Rosa,Florida,93,2023-08-28 00:00:00,12113.0,96907.0
12115,Sarasota,Florida,72,2023-08-28 00:00:00,12115.0,310646.0
12117,Seminole,Florida,1,2023-08-28 00:00:00,12117.0,201776.0
12109,St. Johns,Florida,6,2023-08-28 00:00:00,12109.0,116593.0
12119,Sumter,Florida,36,2023-08-28 00:00:00,12119.0,102391.0
12127,Volusia,Florida,1,2023-08-28 00:00:00,12127.0,198922.0
12131,Walton,Florida,126,2023-08-28 00:00:00,12131.0,71399.0
12133,Washington,Florida,5,2023-08-28 00:00:00,12133.0,17062.0
13015,Bartow,Georgia,4,2023-08-28 00:00:00,13015.0,32190.0
13021,Bibb,Georgia,14,2023-08-28 00:00:00,13021.0,81732.0
13033,Burke,Georgia,20,2023-08-28 00:00:00,13033.0,16403.0
13035,Butts,Georgia,11,2023-08-28 00:00:00,13035.0,14787.0
13051,Chatham,Georgia,62,2023-08-28 00:00:00,13051.0,143708.0
13057,Cherokee,Georgia,51,2023-08-28 00:00:00,13057.0,178437.0
13059,Clarke,Georgia,4,2023-08-28 00:00:00,13059.0,78630.0
13063,Clayton,Georgia,10,2023-08-28 00:00:00,13063.0,140866.0
13067,Cobb,Georgia,174,2023-08-28 00:00:00,13067.0,322249.0
13069,Coffee,Georgia,1,2023-08-28 00:00:00,13069.0,27859.0
13073,Columbia,Georgia,4,2023-08-28 00:00:00,13073.0,66977.0
13077,Coweta,Georgia,1257,2023-08-28 00:00:00,13077.0,62382.0
13079,Crawford,Georgia,1,2023-08-28 00:00:00,13079.0,7075.0
13087,Decatur,Georgia,4,2023-08-28 00:00:00,13087.0,15925.0
13089,DeKalb,Georgia,547,2023-08-28 00:00:00,13089.0,182341.0
13097,Douglas,Georgia,263,2023-08-28 00:00:00,13097.0,97948.0
13111,Fannin,Georgia,40,2023-08-28 00:00:00,13111.0,22160.0
13117,Forsyth,Georgia,2,2023-08-28 00:00:00,13117.0,134644.0
13119,Franklin,Georgia,31,2023-08-28 00:00:00,13119.0,18696.0
13121,Fulton,Georgia,267,2023-08-28 00:00:00,13121.0,383737.0
13123,Gilmer,Georgia,1,2023-08-28 00:00:00,13123.0,17004.0
13131,Grady,Georgia,16,2023-08-28 00:00:00,13131.0,15452.0
13135,Gwinnett,Georgia,52,2023-08-28 00:00:00,13135.0,224403.0
13147,Hart,Georgia,4,2023-08-28 00:00:00,13147.0,18626.0
13151,Henry,Georgia,22,2023-08-28 00:00:00,13151.0,137362.0
13159,Jasper,Georgia,22,2023-08-28 00:00:00,13159.0,9408.0
13163,Jefferson,Georgia,4,2023-08-28 00:00:00,13163.0,8747.0
13167,Johnson,Georgia,3,2023-08-28 00:00:00,13167.0,4550.0
13169,Jones,Georgia,6,2023-08-28 00:00:00,13169.0,11169.0
13175,Laurens,Georgia,64,2023-08-28 00:00:00,13175.0,24434.0
13181,Lincoln,Georgia,4,2023-08-28 00:00:00,13181.0,4071.0
13185,Lowndes,Georgia,4,2023-08-28 00:00:00,13185.0,70771.0
13193,Macon,Georgia,6,2023-08-28 00:00:00,13193.0,5404.0
13195,Madison,Georgia,4,2023-08-28 00:00:00,13195.0,20879.0
13207,Monroe,Georgia,38,2023-08-28 00:00:00,13207.0,18899.0
13211,Morgan,Georgia,408,2023-08-28 00:00:00,13211.0,16571.0
13215,Muscogee,Georgia,2617,2023-08-28 00:00:00,13215.0,88804.0
13217,Newton,Georgia,3,2023-08-28 00:00:00,13217.0,49305.0
13219,Oconee,Georgia,2,2023-08-28 00:00:00,13219.0,36796.0
13221,Oglethorpe,Georgia,56,2023-08-28 00:00:00,13221.0,8000.0
13223,Paulding,Georgia,9,2023-08-28 00:00:00,13223.0,111785.0
13235,Pulaski,Georgia,4,2023-08-28 00:00:00,13235.0,5122.0
13237,Putnam,Georgia,1,2023-08-28 00:00:00,13237.0,10183.0
13245,Richmond,Georgia,438,2023-08-28 00:00:00,13245.0,117219.0
13247,Rockdale,Georgia,27,2023-08-28 00:00:00,13247.0,56753.0
13253,Seminole,Georgia,5,2023-08-28 00:00:00,13253.0,5243.0
13255,Spalding,Georgia,35,2023-08-28 00:00:00,13255.0,32004.0
13257,Stephens,Georgia,44,2023-08-28 00:00:00,13257.0,16529.0
13273,Terrell,Georgia,4,2023-08-28 00:00:00,13273.0,3865.0
13275,Thomas,Georgia,5,2023-08-28 00:00:00,13275.0,36396.0
13279,Toombs,Georgia,3,2023-08-28 00:00:00,13279.0,17512.0
13281,Towns,Georgia,2,2023-08-28 00:00:00,13281.0,13058.0
13291,Union,Georgia,31,2023-08-28 00:00:00,13291.0,25706.0
13293,Upson,Georgia,5,2023-08-28 00:00:00,13293.0,20124.0
13299,Ware,Georgia,206,2023-08-28 00:00:00,13299.0,21266.0
13307,Webster,Georgia,4,2023-08-28 00:00:00,13307.0,988.0
13321,Worth,Georgia,5,2023-08-28 00:00:00,13321.0,8795.0
37001,Alamance,North Carolina,1,2023-08-28 00:00:00,37001.0,925.0
37003,Alexander,North Carolina,1,2023-08-28 00:00:00,37003.0,6903.0
37011,Avery,North Carolina,1,2023-08-28 00:00:00,37011.0,18986.0
37015,Bertie,North Carolina,4,2023-08-28 00:00:00,37015.0,10165.0
37017,Bladen,North Carolina,1,2023-08-28 00:00:00,37017.0,11706.0
37021,Buncombe,North Carolina,85,2023-08-28 00:00:00,37021.0,32499.0
37025,Cabarrus,North Carolina,1475,2023-08-28 00:00:00,37025.0,36290.0
37031,Carteret,North Carolina,4,2023-08-28 00:00:00,37031.0,39432.0
37035,Catawba,North Carolina,466,2023-08-28 00:00:00,37035.0,8165.0
37037,Chatham,North Carolina,9,2023-08-28 00:00:00,37037.0,3797.0
37043,Clay,North Carolina,22,2023-08-28 00:00:00,37043.0,9637.0
37047,Columbus,North Carolina,501,2023-08-28 00:00:00,37047.0,22736.0
37051,Cumberland,North Carolina,2,2023-08-28 00:00:00,37051.0,93841.0
37057,Davidson,North Carolina,27,2023-08-28 00:00:00,37057.0,37592.0
37061,Duplin,North Carolina,6,2023-08-28 00:00:00,37061.0,9258.0
37067,Forsyth,North Carolina,6,2023-08-28 00:00:00,37067.0,27915.0
37069,Franklin,North Carolina,1,2023-08-28 00:00:00,37069.0,27296.0
37071,Gaston,North Carolina,13,2023-08-28 00:00:00,37071.0,47215.0
37081,Guilford,North Carolina,105,2023-08-28 00:00:00,37081.0,41756.0
37083,Halifax,North Carolina,41,2023-08-28 00:00:00,37083.0,28826.0
37085,Harnett,North Carolina,1,2023-08-28 00:00:00,37085.0,22060.0
37087,Haywood,North Carolina,31,2023-08-28 00:00:00,,
37089,Henderson,North Carolina,18,2023-08-28 00:00:00,37089.0,24.0
37091,Hertford,North Carolina,94,2023-08-28 00:00:00,37091.0,14012.0
37097,Iredell,North Carolina,15,2023-08-28 00:00:00,37097.0,35197.0
37099,Jackson,North Carolina,1,2023-08-28 00:00:00,,
37101,Johnston,North Carolina,4,2023-08-28 00:00:00,37101.0,13828.0
37107,Lenoir,North Carolina,1,2023-08-28 00:00:00,37107.0,15148.0
37109,Lincoln,North Carolina,76,2023-08-28 00:00:00,37109.0,25563.0
37113,Macon,North Carolina,103,2023-08-28 00:00:00,,
37117,Martin,North Carolina,1,2023-08-28 00:00:00,37117.0,13275.0
37119,Mecklenburg,North Carolina,48540,2023-08-28 00:00:00,37119.0,28172.0
37121,Mitchell,North Carolina,1,2023-08-28 00:00:00,37121.0,1696.0
37123,Montgomery,North Carolina,163,2023-08-28 00:00:00,37123.0,5038.0
37125,Moore,North Carolina,1524,2023-08-28 00:00:00,37125.0,5708.0
37127,Nash,North Carolina,1,2023-08-28 00:00:00,37127.0,26243.0
37129,New Hanover,North Carolina,33,2023-08-28 00:00:00,37129.0,2544.0
37131,Northampton,North Carolina,59,2023-08-28 00:00:00,37131.0,6048.0
37133,Onslow,North Carolina,115,2023-08-28 00:00:00,37133.0,77669.0
37141,Pender,North Carolina,1,2023-08-28 00:00:00,37141.0,14750.0
37153,Richmond,North Carolina,88,2023-08-28 00:00:00,37153.0,12592.0
37155,Robeson,North Carolina,113,2023-08-28 00:00:00,37155.0,60455.0
37163,Sampson,North Carolina,27,2023-08-28 00:00:00,37163.0,19420.0
37167,Stanly,North Carolina,37,2023-08-28 00:00:00,37167.0,26968.0
37173,Swain,North Carolina,1,2023-08-28 00:00:00,,
37175,Transylvania,North Carolina,5,2023-08-28 00:00:00,,
37177,Tyrrell,North Carolina,1,2023-08-28 00:00:00,37177.0,1979.0
37179,Union,North Carolina,622,2023-08-28 00:00:00,37179.0,65408.0
37193,Wilkes,North Carolina,7,2023-08-28 00:00:00,37193.0,8042.0
37199,Yancey,North Carolina,1,2023-08-28 00:00:00,37199.0,2023.0
45003,Aiken,South Carolina,6,2023-08-28 00:00:00,45003.0,79309.0
45011,Barnwell,South Carolina,7,2023-08-28 00:00:00,45011.0,10628.0
45021,Cherokee,South Carolina,454,2023-08-28 00:00:00,45021.0,39741.0
45023,Chester,South Carolina,1,2023-08-28 00:00:00,45023.0,20548.0
45027,Clarendon,South Carolina,278,2023-08-28 00:00:00,45027.0,17809.0
45031,Darlington,South Carolina,31,2023-08-28 00:00:00,45031.0,19211.0
45037,Edgefield,South Carolina,3,2023-08-28 00:00:00,45037.0,12717.0
45039,Fairfield,South Carolina,4,2023-08-28 00:00:00,45039.0,13983.0
45041,Florence,South Carolina,7,2023-08-28 00:00:00,45041.0,54564.0
45045,Greenville,South Carolina,45,2023-08-28 00:00:00,45045.0,208040.0
45047,Greenwood,South Carolina,58,2023-08-28 00:00:00,45047.0,40695.0
45051,Horry,South Carolina,28,2023-08-28 00:00:00,45051.0,259189.0
45055,Kershaw,South Carolina,16,2023-08-28 00:00:00,45055.0,43198.0
45057,Lancaster,South Carolina,4,2023-08-28 00:00:00,45057.0,52274.0
45059,Laurens,South Carolina,6,2023-08-28 00:00:00,45059.0,71549.0
45061,Lee,South Carolina,5,2023-08-28 00:00:00,45061.0,5675.0
45063,Lexington,South Carolina,617,2023-08-28 00:00:00,45063.0,165904.0
45067,Marion,South Carolina,15,2023-08-28 00:00:00,45067.0,8497.0
45065,McCormick,South Carolina,449,2023-08-28 00:00:00,45065.0,4091.0
45071,Newberry,South Carolina,774,2023-08-28 00:00:00,45071.0,23376.0
45073,Oconee,South Carolina,1,2023-08-28 00:00:00,45073.0,40425.0
45075,Orangeburg,South Carolina,2,2023-08-28 00:00:00,45075.0,58624.0
45077,Pickens,South Carolina,5,2023-08-28 00:00:00,45077.0,74039.0
45079,Richland,South Carolina,92,2023-08-28 00:00:00,45079.0,227559.0
45081,Saluda,South Carolina,9,2023-08-28 00:00:00,45081.0,11824.0
45083,Spartanburg,South Carolina,623,2023-08-28 00:00:00,45083.0,147558.0
45085,Sumter,South Carolina,226,2023-08-28 00:00:00,45085.0,42515.0
45087,Union,South Carolina,15,2023-08-28 00:00:00,45087.0,21940.0
45089,Williamsburg,South Carolina,31,2023-08-28 00:00:00,45089.0,21455.0
45091,York,South Carolina,94,2023-08-28 00:00:00,45091.0,173488.0
12001,Alachua,Florida,14,2023-08-28 00:15:00,12001.0,218548.0
12009,Brevard,Florida,24,2023-08-28 00:15:00,12009.0,338129.0
12011,Broward,Florida,57,2023-08-28 00:15:00,12011.0,1298256.0
12013,Calhoun,Florida,1,2023-08-28 00:15:00,12013.0,9002.0
12015,Charlotte,Florida,1,2023-08-28 00:15:00,12015.0,129889.0
12021,Collier,Florida,86,2023-08-28 00:15:00,12021.0,288895.0
12031,Duval,Florida,4,2023-08-28 00:15:00,12031.0,483034.0
12033,Escambia,Florida,44,2023-08-28 00:15:00,12033.0,180891.0
12037,Franklin,Florida,1,2023-08-28 00:15:00,12037.0,4460.0
12053,Hernando,Florida,3,2023-08-28 00:15:00,12053.0,108453.0
12057,Hillsborough,Florida,49,2023-08-28 00:15:00,12057.0,998906.0
12071,Lee,Florida,179,2023-08-28 00:15:00,12071.0,628635.0
12077,Liberty,Florida,2,2023-08-28 00:15:00,12077.0,4459.0
12083,Marion,Florida,3,2023-08-28 00:15:00,12083.0,217647.0
12085,Martin,Florida,37,2023-08-28 00:15:00,12085.0,111120.0
12086,Miami-Dade,Florida,111,2023-08-28 00:15:00,12086.0,951391.0
12095,Orange,Florida,1013,2023-08-28 00:15:00,12095.0,402618.0
12097,Osceola,Florida,4,2023-08-28 00:15:00,12097.0,179849.0
12099,Palm Beach,Florida,96,2023-08-28 00:15:00,12099.0,539728.0
12103,Pinellas,Florida,34,2023-08-28 00:15:00,12103.0,361147.0
12105,Polk,Florida,269,2023-08-28 00:15:00,12105.0,313954.0
12113,Santa Rosa,Florida,16,2023-08-28 00:15:00,12113.0,96907.0
12115,Sarasota,Florida,77,2023-08-28 00:15:00,12115.0,310646.0
12117,Seminole,Florida,1,2023-08-28 00:15:00,12117.0,201776.0
12109,St. Johns,Florida,6,2023-08-28 00:15:00,12109.0,116593.0
12119,Sumter,Florida,36,2023-08-28 00:15:00,12119.0,102391.0
12127,Volusia,Florida,2,2023-08-28 00:15:00,12127.0,198922.0
12131,Walton,Florida,126,2023-08-28 00:15:00,12131.0,71399.0
12133,Washington,Florida,5,2023-08-28 00:15:00,12133.0,17062.0
13015,Bartow,Georgia,4,2023-08-28 00:15:00,13015.0,32190.0
13021,Bibb,Georgia,4,2023-08-28 00:15:00,13021.0,81732.0
13023,Bleckley,Georgia,4,2023-08-28 00:15:00,13023.0,5492.0
13033,Burke,Georgia,433,2023-08-28 00:15:00,13033.0,16403.0
13035,Butts,Georgia,20,2023-08-28 00:15:00,13035.0,14787.0
13051,Chatham,Georgia,8,2023-08-28 00:15:00,13051.0,143708.0
13057,Cherokee,Georgia,23,2023-08-28 00:15:00,13057.0,178437.0
13059,Clarke,Georgia,4,2023-08-28 00:15:00,13059.0,78630.0
13063,Clayton,Georgia,9,2023-08-28 00:15:00,13063.0,140866.0
13067,Cobb,Georgia,173,2023-08-28 00:15:00,13067.0,322249.0
13069,Coffee,Georgia,1,2023-08-28 00:15:00,13069.0,27859.0
13071,Colquitt,Georgia,4,2023-08-28 00:15:00,13071.0,26516.0
13073,Columbia,Georgia,4,2023-08-28 00:15:00,13073.0,66977.0
13077,Coweta,Georgia,143,2023-08-28 00:15:00,13077.0,62382.0
13087,Decatur,Georgia,4,2023-08-28 00:15:00,13087.0,15925.0
13089,DeKalb,Georgia,541,2023-08-28 00:15:00,13089.0,182341.0
13097,Douglas,Georgia,260,2023-08-28 00:15:00,13097.0,97948.0
13117,Forsyth,Georgia,1,2023-08-28 00:15:00,13117.0,134644.0
13119,Franklin,Georgia,31,2023-08-28 00:15:00,13119.0,18696.0
13121,Fulton,Georgia,271,2023-08-28 00:15:00,13121.0,383737.0
13123,Gilmer,Georgia,1,2023-08-28 00:15:00,13123.0,17004.0
13127,Glynn,Georgia,4,2023-08-28 00:15:00,13127.0,40392.0
13131,Grady,Georgia,13,2023-08-28 00:15:00,13131.0,15452.0
13135,Gwinnett,Georgia,66,2023-08-28 00:15:00,13135.0,224403.0
13147,Hart,Georgia,4,2023-08-28 00:15:00,13147.0,18626.0
13151,Henry,Georgia,18,2023-08-28 00:15:00,13151.0,137362.0
13159,Jasper,Georgia,22,2023-08-28 00:15:00,13159.0,9408.0
13163,Jefferson,Georgia,296,2023-08-28 00:15:00,13163.0,8747.0
13167,Johnson,Georgia,3,2023-08-28 00:15:00,13167.0,4550.0
13169,Jones,Georgia,6,2023-08-28 00:15:00,13169.0,11169.0
13175,Laurens,Georgia,15,2023-08-28 00:15:00,13175.0,24434.0
13181,Lincoln,Georgia,4,2023-08-28 00:15:00,13181.0,4071.0
13193,Macon,Georgia,6,2023-08-28 00:15:00,13193.0,5404.0
13195,Madison,Georgia,4,2023-08-28 00:15:00,13195.0,20879.0
13207,Monroe,Georgia,38,2023-08-28 00:15:00,13207.0,18899.0
13211,Morgan,Georgia,509,2023-08-28 00:15:00,13211.0,16571.0
13215,Muscogee,Georgia,2616,2023-08-28 00:15:00,13215.0,88804.0
13217,Newton,Georgia,3,2023-08-28 00:15:00,13217.0,49305.0
13219,Oconee,Georgia,3,2023-08-28 00:15:00,13219.0,36796.0
13223,Paulding,Georgia,6,2023-08-28 00:15:00,13223.0,111785.0
13235,Pulaski,Georgia,4,2023-08-28 00:15:00,13235.0,5122.0
13237,Putnam,Georgia,1,2023-08-28 00:15:00,13237.0,10183.0
13245,Richmond,Georgia,552,2023-08-28 00:15:00,13245.0,117219.0
13247,Rockdale,Georgia,26,2023-08-28 00:15:00,13247.0,56753.0
13253,Seminole,Georgia,5,2023-08-28 00:15:00,13253.0,5243.0
13255,Spalding,Georgia,17,2023-08-28 00:15:00,13255.0,32004.0
13257,Stephens,Georgia,44,2023-08-28 00:15:00,13257.0,16529.0
13273,Terrell,Georgia,4,2023-08-28 00:15:00,13273.0,3865.0
13279,Toombs,Georgia,3,2023-08-28 00:15:00,13279.0,17512.0
13281,Towns,Georgia,2,2023-08-28 00:15:00,13281.0,13058.0
13291,Union,Georgia,31,2023-08-28 00:15:00,13291.0,25706.0
13293,Upson,Georgia,5,2023-08-28 00:15:00,13293.0,20124.0
13297,Walton,Georgia,1,2023-08-28 00:15:00,13297.0,63040.0
13299,Ware,Georgia,206,2023-08-28 00:15:00,13299.0,21266.0
13307,Webster,Georgia,4,2023-08-28 00:15:00,13307.0,988.0
13321,Worth,Georgia,6,2023-08-28 00:15:00,13321.0,8795.0
37001,Alamance,North Carolina,1,2023-08-28 00:15:00,37001.0,925.0
37003,Alexander,North Carolina,35,2023-08-28 00:15:00,37003.0,6903.0
37007,Anson,North Carolina,1,2023-08-28 00:15:00,37007.0,6334.0
37011,Avery,North Carolina,1,2023-08-28 00:15:00,37011.0,18986.0
37015,Bertie,North Carolina,4,2023-08-28 00:15:00,37015.0,10165.0
37021,Buncombe,North Carolina,86,2023-08-28 00:15:00,37021.0,32499.0
37025,Cabarrus,North Carolina,1478,2023-08-28 00:15:00,37025.0,36290.0
37027,Caldwell,North Carolina,1,2023-08-28 00:15:00,37027.0,43296.0
37035,Catawba,North Carolina,465,2023-08-28 00:15:00,37035.0,8165.0
37037,Chatham,North Carolina,20,2023-08-28 00:15:00,37037.0,3797.0
37047,Columbus,North Carolina,167,2023-08-28 00:15:00,37047.0,22736.0
37057,Davidson,North Carolina,27,2023-08-28 00:15:00,37057.0,37592.0
37067,Forsyth,North Carolina,6,2023-08-28 00:15:00,37067.0,27915.0
37069,Franklin,North Carolina,1,2023-08-28 00:15:00,37069.0,27296.0
37071,Gaston,North Carolina,18,2023-08-28 00:15:00,37071.0,47215.0
37081,Guilford,North Carolina,107,2023-08-28 00:15:00,37081.0,41756.0
37083,Halifax,North Carolina,41,2023-08-28 00:15:00,37083.0,28826.0
37085,Harnett,North Carolina,1,2023-08-28 00:15:00,37085.0,22060.0
37087,Haywood,North Carolina,14,2023-08-28 00:15:00,,
37089,Henderson,North Carolina,18,2023-08-28 00:15:00,37089.0,24.0
37091,Hertford,North Carolina,94,2023-08-28 00:15:00,37091.0,14012.0
37097,Iredell,North Carolina,17,2023-08-28 00:15:00,37097.0,35197.0
37099,Jackson,North Carolina,1,2023-08-28 00:15:00,,
37101,Johnston,North Carolina,4,2023-08-28 00:15:00,37101.0,13828.0
37113,Macon,North Carolina,103,2023-08-28 00:15:00,,
37117,Martin,North Carolina,1,2023-08-28 00:15:00,37117.0,13275.0
37119,Mecklenburg,North Carolina,20710,2023-08-28 00:15:00,37119.0,28172.0
37121,Mitchell,North Carolina,1,2023-08-28 00:15:00,37121.0,1696.0
37123,Montgomery,North Carolina,163,2023-08-28 00:15:00,37123.0,5038.0
37125,Moore,North Carolina,1525,2023-08-28 00:15:00,37125.0,5708.0
37127,Nash,North Carolina,1,2023-08-28 00:15:00,37127.0,26243.0
37129,New Hanover,North Carolina,34,2023-08-28 00:15:00,37129.0,2544.0
37131,Northampton,North Carolina,59,2023-08-28 00:15:00,37131.0,6048.0
37133,Onslow,North Carolina,112,2023-08-28 00:15:00,37133.0,77669.0
37139,Pasquotank,North Carolina,1,2023-08-28 00:15:00,37139.0,34122.0
37141,Pender,North Carolina,1,2023-08-28 00:15:00,37141.0,14750.0
37153,Richmond,North Carolina,333,2023-08-28 00:15:00,37153.0,12592.0
37155,Robeson,North Carolina,152,2023-08-28 00:15:00,37155.0,60455.0
37163,Sampson,North Carolina,27,2023-08-28 00:15:00,37163.0,19420.0
37167,Stanly,North Carolina,37,2023-08-28 00:15:00,37167.0,26968.0
37173,Swain,North Carolina,1,2023-08-28 00:15:00,,
37175,Transylvania,North Carolina,10,2023-08-28 00:15:00,,
37179,Union,North Carolina,648,2023-08-28 00:15:00,37179.0,65408.0
37193,Wilkes,North Carolina,2,2023-08-28 00:15:00,37193.0,8042.0
37199,Yancey,North Carolina,1,2023-08-28 00:15:00,37199.0,2023.0
45003,Aiken,South Carolina,7,2023-08-28 00:15:00,45003.0,79309.0
45011,Barnwell,South Carolina,22,2023-08-28 00:15:00,45011.0,10628.0
45017,Calhoun,South Carolina,83,2023-08-28 00:15:00,45017.0,9147.0
45021,Cherokee,South Carolina,454,2023-08-28 00:15:00,45021.0,39741.0
45023,Chester,South Carolina,1,2023-08-28 00:15:00,45023.0,20548.0
45027,Clarendon,South Carolina,202,2023-08-28 00:15:00,45027.0,17809.0
45031,Darlington,South Carolina,31,2023-08-28 00:15:00,45031.0,19211.0
45037,Edgefield,South Carolina,3,2023-08-28 00:15:00,45037.0,12717.0
45041,Florence,South Carolina,20,2023-08-28 00:15:00,45041.0,54564.0
45045,Greenville,South Carolina,45,2023-08-28 00:15:00,45045.0,208040.0
45047,Greenwood,South Carolina,58,2023-08-28 00:15:00,45047.0,40695.0
45051,Horry,South Carolina,32,2023-08-28 00:15:00,45051.0,259189.0
45055,Kershaw,South Carolina,16,2023-08-28 00:15:00,45055.0,43198.0
45057,Lancaster,South Carolina,4,2023-08-28 00:15:00,45057.0,52274.0
45059,Laurens,South Carolina,10,2023-08-28 00:15:00,45059.0,71549.0
45061,Lee,South Carolina,1,2023-08-28 00:15:00,45061.0,5675.0
45063,Lexington,South Carolina,566,2023-08-28 00:15:00,45063.0,165904.0
45067,Marion,South Carolina,15,2023-08-28 00:15:00,45067.0,8497.0
45065,McCormick,South Carolina,449,2023-08-28 00:15:00,45065.0,4091.0
45071,Newberry,South Carolina,775,2023-08-28 00:15:00,45071.0,23376.0
45073,Oconee,South Carolina,1,2023-08-28 00:15:00,45073.0,40425.0
45075,Orangeburg,South Carolina,1,2023-08-28 00:15:00,45075.0,58624.0
45077,Pickens,South Carolina,5,2023-08-28 00:15:00,45077.0,74039.0
45079,Richland,South Carolina,95,2023-08-28 00:15:00,45079.0,227559.0
45081,Saluda,South Carolina,9,2023-08-28 00:15:00,45081.0,11824.0
45083,Spartanburg,South Carolina,650,2023-08-28 00:15:00,45083.0,147558.0
45085,Sumter,South Carolina,181,2023-08-28 00:15:00,45085.0,42515.0
45087,Union,South Carolina,15,2023-08-28 00:15:00,45087.0,21940.0
45089,Williamsburg,South Carolina,31,2023-08-28 00:15:00,45089.0,21455.0
45091,York,South Carolina,63,2023-08-28 00:15:00,45091.0,173488.0
12009,Brevard,Florida,6,2023-08-28 00:30:00,12009.0,338129.0
12011,Broward,Florida,35,2023-08-28 00:30:00,12011.0,1298256.0
12013,Calhoun,Florida,1,2023-08-28 00:30:00,12013.0,9002.0
12015,Charlotte,Florida,1,2023-08-28 00:30:00,12015.0,129889.0
12021,Collier,Florida,93,2023-08-28 00:30:00,12021.0,288895.0
12031,Duval,Florida,4,2023-08-28 00:30:00,12031.0,483034.0
12033,Escambia,Florida,6,2023-08-28 00:30:00,12033.0,180891.0
12037,Franklin,Florida,1,2023-08-28 00:30:00,12037.0,4460.0
12039,Gadsden,Florida,1,2023-08-28 00:30:00,12039.0,36014.0
12053,Hernando,Florida,2,2023-08-28 00:30:00,12053.0,108453.0
12057,Hillsborough,Florida,49,2023-08-28 00:30:00,12057.0,998906.0
12071,Lee,Florida,187,2023-08-28 00:30:00,12071.0,628635.0
12077,Liberty,Florida,3,2023-08-28 00:30:00,12077.0,4459.0
12081,Manatee,Florida,1,2023-08-28 00:30:00,12081.0,266408.0
12083,Marion,Florida,3,2023-08-28 00:30:00,12083.0,217647.0
12085,Martin,Florida,37,2023-08-28 00:30:00,12085.0,111120.0
12086,Miami-Dade,Florida,119,2023-08-28 00:30:00,12086.0,951391.0
12095,Orange,Florida,1019,2023-08-28 00:30:00,12095.0,402618.0
12097,Osceola,Florida,4,2023-08-28 00:30:00,12097.0,179849.0
12099,Palm Beach,Florida,119,2023-08-28 00:30:00,12099.0,539728.0
12103,Pinellas,Florida,60,2023-08-28 00:30:00,12103.0,361147.0
12105,Polk,Florida,268,2023-08-28 00:30:00,12105.0,313954.0
12113,Santa Rosa,Florida,16,2023-08-28 00:30:00,12113.0,96907.0
12115,Sarasota,Florida,77,2023-08-28 00:30:00,12115.0,310646.0
12117,Seminole,Florida,1,2023-08-28 00:30:00,12117.0,201776.0
12109,St. Johns,Florida,4,2023-08-28 00:30:00,12109.0,116593.0
12119,Sumter,Florida,36,2023-08-28 00:30:00,12119.0,102391.0
12127,Volusia,Florida,2,2023-08-28 00:30:00,12127.0,198922.0
12131,Walton,Florida,158,2023-08-28 00:30:00,12131.0,71399.0
12133,Washington,Florida,2,2023-08-28 00:30:00,12133.0,17062.0
13015,Bartow,Georgia,4,2023-08-28 00:30:00,13015.0,32190.0
13021,Bibb,Georgia,4,2023-08-28 00:30:00,13021.0,81732.0
13023,Bleckley,Georgia,4,2023-08-28 00:30:00,13023.0,5492.0
13031,Bulloch,Georgia,4,2023-08-28 00:30:00,13031.0,39331.0
13033,Burke,Georgia,27,2023-08-28 00:30:00,13033.0,16403.0
13035,Butts,Georgia,4,2023-08-28 00:30:00,13035.0,14787.0
13051,Chatham,Georgia,8,2023-08-28 00:30:00,13051.0,143708.0
13057,Cherokee,Georgia,166,2023-08-28 00:30:00,13057.0,178437.0
13059,Clarke,Georgia,4,2023-08-28 00:30:00,13059.0,78630.0
13063,Clayton,Georgia,9,2023-08-28 00:30:00,13063.0,140866.0
13067,Cobb,Georgia,174,2023-08-28 00:30:00,13067.0,322249.0
13069,Coffee,Georgia,1,2023-08-28 00:30:00,13069.0,27859.0
