fips_code,county,state,customers_out,run_start_time,total_customers,FIPS,total22_customers
12001,Alachua,Florida,46,2024-10-08 03:00:00,141425.0,12001,218548
12001,Alachua,Florida,25,2024-10-08 03:15:00,141425.0,12001,218548
12001,Alachua,Florida,25,2024-10-08 03:30:00,141425.0,12001,218548
12001,Alachua,Florida,25,2024-10-08 03:45:00,141425.0,12001,218548
12001,Alachua,Florida,25,2024-10-08 04:00:00,141425.0,12001,218548
12001,Alachua,Florida,1,2024-10-08 04:15:00,141425.0,12001,218548
12001,Alachua,Florida,1,2024-10-08 04:30:00,141425.0,12001,218548
12001,Alachua,Florida,1,2024-10-08 04:45:00,141425.0,12001,218548
12001,Alachua,Florida,1,2024-10-08 05:00:00,141425.0,12001,218548
12001,Alachua,Florida,1,2024-10-08 05:15:00,141425.0,12001,218548
12001,Alachua,Florida,1,2024-10-08 05:30:00,141425.0,12001,218548
12001,Alachua,Florida,1,2024-10-08 05:45:00,141425.0,12001,218548
12001,Alachua,Florida,1,2024-10-08 06:00:00,141425.0,12001,218548
12001,Alachua,Florida,1,2024-10-08 06:15:00,141425.0,12001,218548
12001,Alachua,Florida,1,2024-10-08 06:30:00,141425.0,12001,218548
12001,Alachua,Florida,1,2024-10-08 06:45:00,141425.0,12001,218548
12001,Alachua,Florida,1,2024-10-08 07:00:00,141425.0,12001,218548
12001,Alachua,Florida,1,2024-10-08 07:15:00,141425.0,12001,218548
12001,Alachua,Florida,1,2024-10-08 07:30:00,141425.0,12001,218548
12001,Alachua,Florida,1,2024-10-08 07:45:00,141425.0,12001,218548
12001,Alachua,Florida,1,2024-10-08 08:00:00,141425.0,12001,218548
12001,Alachua,Florida,1,2024-10-08 08:15:00,141425.0,12001,218548
12001,Alachua,Florida,3,2024-10-08 10:45:00,141425.0,12001,218548
12001,Alachua,Florida,12,2024-10-08 12:00:00,141425.0,12001,218548
12001,Alachua,Florida,102,2024-10-08 12:15:00,141425.0,12001,218548
12001,Alachua,Florida,102,2024-10-08 12:30:00,141425.0,12001,218548
12001,Alachua,Florida,102,2024-10-08 12:45:00,141425.0,12001,218548
12001,Alachua,Florida,90,2024-10-08 13:00:00,141425.0,12001,218548
12001,Alachua,Florida,90,2024-10-08 13:15:00,141425.0,12001,218548
12001,Alachua,Florida,1,2024-10-08 13:45:00,141425.0,12001,218548
